scan_mode,scan_order,ptcone_max,etcone_max,is_nominal_scan_point,delta_ptcone_from_nominal,delta_etcone_from_nominal,distance_to_nominal,OS_sig_eff,OS_Data,OS_Signal,OS_Background,OS_Data/MC,OS_S/B,SS_Data,SS_rejection,sigma_defined,sigma_error,extra_bkg_none,sigma_pb_none,sigma_shift_pb_none,sigma_abs_shift_pb_none,sigma_frac_shift_none,epsilon_none,extra_bkg_wrong_flavour,sigma_pb_wrong_flavour,sigma_shift_pb_wrong_flavour,sigma_abs_shift_pb_wrong_flavour,sigma_frac_shift_wrong_flavour,epsilon_wrong_flavour,extra_bkg_wrong_charge,sigma_pb_wrong_charge,sigma_shift_pb_wrong_charge,sigma_abs_shift_pb_wrong_charge,sigma_frac_shift_wrong_charge,epsilon_wrong_charge,extra_bkg_both_average,sigma_pb_both_average,sigma_shift_pb_both_average,sigma_abs_shift_pb_both_average,sigma_frac_shift_both_average,epsilon_both_average
local_box,10,4.5,7.25,False,0.0,-2.0,2.0,0.9802406211906337,19324199.0,19382638.252599463,89583.84154798005,0.9923982433318725,216.36310653432238,214676.0,0.10562846310877805,True,,0.0,2204.336129218302,1.2678184382166364,1.2678184382166364,0.0005754784960652056,0.2851563820628255,28433.656093589678,2201.077550747146,1.3621037011976114,1.3621037011976114,0.0006192181370671438,0.2851563820628255,211572.10144794584,2180.0893600864515,1.3678939595615702,1.3678939595615702,0.0006278425126059245,0.2851563820628255,120002.87877076775,2190.5834554167986,1.3649988303795908,1.3649988303795908,0.0006235096485108167,0.2851563820628255
local_box,11,4.5,8.25,False,0.0,-1.0,1.0,0.9825488227347707,19364021.0,19428279.123398878,90403.68568108974,0.9920762168947169,214.90583018854508,215790.0,0.10098737657792778,True,,0.0,2203.6169503048372,0.5486395247517066,0.5486395247517066,0.00024903427736084976,0.2858278166608302,28963.014686902534,2200.3055030181613,0.590055972213122,0.590055972213122,0.0002682419551153867,0.2858278166608302,212580.87898808502,2179.311801737461,0.5903356105709463,0.5903356105709463,0.00027095506229182434,0.2858278166608302,120771.94683749377,2189.808652377811,0.5901957913920342,0.5901957913920342,0.0002695920042225061,0.2858278166608302
local_box,12,4.5,9.25,True,0.0,0.0,0.0,0.9841100166418592,19390459.0,19459149.152745858,91023.60527765799,0.9918305705018403,213.78134928173586,216569.0,0.09774194892305132,True,,0.0,2203.0683107800855,0.0,0.0,0.0,0.2862819672944199,29371.85143189755,2199.715447045948,0.0,0.0,0.0,0.2862819672944199,213283.91509268963,2178.72146612689,0.0,0.0,0.0,0.2862819672944199,121327.88326229359,2189.218456586419,0.0,0.0,0.0,0.2862819672944199
local_box,13,4.5,10.25,False,0.0,1.0,1.0,0.9852114329123238,19408909.0,19480927.839197367,91474.91367551104,0.991646720388028,212.96470317864484,217139.0,0.09536724576094657,True,,0.0,2202.6576801306433,-0.41063064944228245,0.41063064944228245,0.00018639033907073087,0.28660237233689956,29671.486552309943,2199.274398912935,-0.4410481330132825,0.4410481330132825,0.00020050235752336825,0.28660237233689956,213792.57530758023,2178.280054046812,-0.44141208007795285,0.44141208007795285,0.00020260142792031627,0.28660237233689956,121732.03092994509,2188.777226479873,-0.44123010654584505,0.44123010654584505,0.0002015468603502647,0.28660237233689956
local_box,14,4.5,11.25,False,0.0,2.0,2.0,0.986014448334989,19422151.0,19496806.142047,91831.38875874579,0.9915008621429683,212.3109146619562,217519.0,0.09378411031954337,True,,0.0,2202.3318899348956,-0.7364208451899685,0.7364208451899685,0.00033427054512404514,0.28683597270192596,29902.727651176167,2198.925018360425,-0.7904286855232385,0.7904286855232385,0.0003593322429883941,0.28683597270192596,214119.6112266257,2177.936857296593,-0.7846088302967473,0.7846088302967473,0.0003601235139485477,0.28683597270192596,122011.16943890094,2188.430937828509,-0.7875187579102203,0.7875187579102203,0.0003597259814528396,0.28683597270192596
local_box,15,5.5,7.25,False,1.0,-2.0,2.23606797749979,0.983512066967594,19392684.0,19447325.68616123,91432.04471056307,0.992523898761435,212.69704453973014,217267.0,0.0948339790859476,True,,0.0,2204.6152061226767,1.5468953425911423,1.5468953425911423,0.0007021549604348861,0.2861078998504997,30241.550566650927,2201.160963975756,1.4455169298080364,1.4455169298080364,0.000657138145640272,0.2861078998504997,213782.55418175049,2180.1965934823183,1.4751273554284126,1.4751273554284126,0.0006770610095703258,0.2861078998504997,122012.0523742007,2190.678778729037,1.4603221426177697,1.4603221426177697,0.0006670518139586696,0.2861078998504997
local_box,16,5.5,8.25,False,1.0,-1.0,1.4142135623730951,0.9858557675315961,19433229.0,19493668.49140969,92338.12343538649,0.9921996546897274,211.11181130998796,218502.0,0.08968878890138732,True,,0.0,2203.8909605800845,0.8226497999989988,0.8226497999989988,0.00037341093599939547,0.28678966086810687,30836.399618445583,2200.377146746362,0.6616997004139193,0.6616997004139193,0.0003008114987338622,0.28678966086810687,214892.84408820732,2179.4038785060325,0.6824123791425336,0.6824123791425336,0.0003132168979615633,0.28678966086810687,122864.62185332645,2189.8905126261975,0.6720560397784539,0.6720560397784539,0.0003069844572872687,0.28678966086810687
local_box,17,5.5,9.25,False,1.0,0.0,1.0,0.9874372776034054,19460157.0,19524940.239337754,93015.91184257773,0.9919563918909649,209.90967945766326,219347.0,0.08616839561721457,True,,0.0,2203.3475542340143,0.27924345392875694,0.27924345392875694,0.0001267520632757318,0.28724971923679393,31312.708971337102,2199.7851794975895,0.06973245164135733,0.06973245164135733,3.170066916382424e-05,0.28724971923679393,215650.63512801766,2178.813478463785,0.09201233689509536,0.09201233689509536,4.223226251066666e-05,0.28724971923679393,123481.67204967738,2189.2993289806873,0.08087239426822634,0.08087239426822634,3.694121709275564e-05,0.28724971923679393
local_box,18,5.5,10.25,False,1.0,1.0,1.4142135623730951,0.9885518894054381,19478898.0,19546979.84561793,93509.83793060659,0.9917725226737147,209.0366134536956,219978.0,0.08353955755530562,True,,0.0,2202.9368148917033,-0.1314958883822328,0.1314958883822328,5.968761283469751e-05,0.2875739661192316,31652.433889163585,2199.3398506799886,-0.3755963659596091,0.3755963659596091,0.00017074770578349427,0.2875739661192316,216205.5904999245,2178.3673371029154,-0.3541290239745649,0.3541290239745649,0.00016253983332899344,0.2875739661192316,123929.01219454405,2188.853593891452,-0.364862694967087,0.364862694967087,0.0001666634473454998,0.2875739661192316
local_box,19,5.5,11.25,False,1.0,2.0,2.23606797749979,0.9893673821519857,19492392.0,19563104.866926223,93900.85537084675,0.9916256969844423,208.33787711160667,220406.0,0.08175644711077779,True,,0.0,2202.608809897724,-0.45950088236168085,0.45950088236168085,0.00020857314324446705,0.28781117622605507,31924.185739326073,2198.9839539854247,-0.7314930605234622,0.7314930605234622,0.0003325398571464333,0.28781117622605507,216566.68516624882,2178.018581174524,-0.7028849523658209,0.7028849523658209,0.0003226134975460349,0.28781117622605507,124245.43545278744,2188.5012675799744,-0.7171890064446416,0.7171890064446416,0.00032760047508595023,0.28781117622605507
local_box,20,6.5,7.25,False,2.0,-2.0,2.8284271247461903,0.9854556901153717,19432485.0,19485757.621706806,93031.17464326575,0.9925274337512978,209.45406415028344,219299.0,0.08636837062033909,True,,0.0,2204.621895815466,1.5535850353803653,1.5535850353803653,0.0007051914948702864,0.28667345895317625,31899.506613636302,2200.985467315248,1.2700202692999483,1.2700202692999483,0.0005773566171958694,0.28667345895317625,215453.3110778594,2180.0609967909368,1.3395306640468334,1.3395306640468334,0.0006148241915604362,0.28667345895317625,123676.40884574785,2190.523232053092,1.3047754666731635,1.3047754666731635,0.0005960005785387264,0.28667345895317625
local_box,21,6.5,8.25,False,2.0,-1.0,2.23606797749979,0.987828951279185,19473734.0,19532684.9389621,93951.8856252862,0.9922094230430841,207.90093577116107,220630.0,0.08082323042952966,True,,0.0,2203.9115049196976,0.8431941396120237,0.8431941396120237,0.00038273626627285864,0.2873638178488109,32564.26854383471,2200.2082141211386,0.4927670751903861,0.4927670751903861,0.0002240140086537716,0.2873638178488109,216639.95305393034,2179.274662742054,0.5531966151638699,0.5531966151638699,0.00025390882853295,0.2873638178488109,124602.11079888252,2189.741438431596,0.522981845177128,0.522981845177128,0.00023888974789322646,0.2873638178488109
local_box,22,6.5,9.25,False,2.0,0.0,2.0,0.9894312824517284,19501117.0,19564368.389746405,94680.20385650528,0.991966468120217,206.6363145921995,221558.0,0.07695704703578721,True,,0.0,2203.3687058759733,0.30039509588777946,0.30039509588777946,0.000136353055607891,0.2878299331849077,33093.93504488908,2199.611274766252,-0.10417227969628584,0.10417227969628584,4.735716150749469e-05,0.2878299331849077,217467.04305998105,2178.6778544609265,-0.04361166596345356,0.04361166596345356,2.001709105156152e-05,0.2878299331849077,125280.48905243506,2189.1445646135894,-0.07389197282964233,0.07389197282964233,3.375267214988668e-05,0.2878299331849077
local_box,23,6.5,10.25,False,2.0,1.0,2.23606797749979,0.9905620754938991,19520132.0,19586727.953307778,95232.38806404412,0.9917778341910558,205.67296852973627,222236.0,0.07413240011665212,True,,0.0,2202.947250452763,-0.1210603273225388,0.1210603273225388,5.495078238389825e-05,0.28815888727497174,33482.85083695025,2199.150002267872,-0.5654447780761984,0.5654447780761984,0.00025705360156266945,0.28815888727497174,218056.1715094116,2178.217773100297,-0.5036930265928277,0.5036930265928277,0.00023118743466012755,0.28815888727497174,125769.51117318092,2188.6838876840843,-0.5345689023347404,0.5345689023347404,0.0002441825304032368,0.28815888727497174
local_box,24,6.5,11.25,False,2.0,2.0,2.8284271247461903,0.9913863443955848,19533840.0,19603026.508579683,95659.70313276035,0.9916316139086256,204.9246011287932,222710.0,0.07215764696079652,True,,0.0,2202.620539835987,-0.4477709440984654,0.4477709440984654,0.00020324877894499512,0.28839865041135565,33785.226283833144,2198.792185020034,-0.9232620259140276,0.9232620259140276,0.00041971884461415175,0.28839865041135565,218453.10607933364,2177.8666431566276,-0.8548229702623757,0.8548229702623757,0.00039235073576522535,0.28839865041135565,126119.1661815834,2188.329414088331,-0.8890424980882017,0.8890424980882017,0.00040610040328019993,0.28839865041135565
