ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
1.25,3.0,0.8378223300784916,0.8183023872679045,0.9826364498820582,347.1660723604661,137.0
1.25,3.25,0.8523658074837238,0.8143236074270557,0.9812569969229036,347.733182784191,140.0
1.25,3.5,0.8644062239233558,0.8103448275862069,0.9798585550982931,346.47047879086404,143.0
1.25,3.75,0.8737621676384688,0.8050397877984085,0.9789344552916535,346.37464769664876,147.0
1.25,4.0,0.8818363818708986,0.8010610079575597,0.9779968748693213,345.842760877615,150.0
1.25,4.25,0.8881737175475981,0.7970822281167109,0.9776020743896191,345.73275267584324,153.0
1.25,4.5,0.8934604982923859,0.7917771883289124,0.9771647033757503,346.13773386110904,157.0
1.25,4.75,0.897970039745145,0.7891246684350133,0.9768960575078242,346.29428531707447,159.0
1.25,5.0,0.9019600920509904,0.7851458885941645,0.9761837542478246,345.85993488086547,162.0
1.25,5.25,0.905197297525142,0.7838196286472149,0.9757199142977235,346.0206537753654,163.0
1.25,5.5,0.9080836637076042,0.7798408488063661,0.975395085558221,346.09766815706286,166.0
1.25,5.75,0.9104918910380284,0.7745358090185677,0.9749601194378081,346.12747191732984,170.0
1.25,6.0,0.9124865413796381,0.7705570291777188,0.974809384938558,346.3987691157382,173.0
1.25,6.25,0.9142908452465222,0.7692307692307692,0.9745674588505886,346.03632773050543,174.0
1.25,6.5,0.9157558290350978,0.7692307692307692,0.9744032462226228,345.7365128478691,174.0
1.25,6.75,0.9171460712833228,0.7652519893899205,0.9742197138823128,345.97348572916565,177.0
1.25,7.0,0.9181758071831168,0.7625994694960212,0.9742214482102015,345.7188063875176,179.0
1.25,7.25,0.919180964643448,0.753315649867374,0.9740729929518461,345.6983410649353,186.0
1.25,7.5,0.9200327935486375,0.7493368700265253,0.9739787838203671,345.31834946414625,189.0
1.25,7.75,0.9207489020493463,0.7453580901856764,0.973928194889632,345.58712836772014,192.0
1.25,8.0,0.9213251769308238,0.7440318302387268,0.9739658282427902,345.80342314797673,193.0
1.25,8.25,0.9218576987222332,0.7440318302387268,0.9740198702078071,345.5938321721838,193.0
1.25,8.5,0.9223400192524563,0.7387267904509284,0.9740660260308898,345.18019847928537,197.0
1.25,8.75,0.9228245046617436,0.7347480106100795,0.9740796419277018,345.36151422645816,200.0
1.25,9.0,0.9232550132103681,0.73342175066313,0.9740777757648477,345.522629458541,201.0
1.25,9.25,0.9236260424590117,0.7307692307692308,0.9740881208939423,345.66148492075143,203.0
1.25,9.5,0.923880542866719,0.726790450928382,0.974208484003759,345.5670308847574,206.0
1.25,9.75,0.9240997646700192,0.7201591511936339,0.9743643922751439,345.5467671889309,211.0
1.25,10.0,0.9243272587420587,0.7175066312997347,0.974490731126495,345.66115323239853,213.0
1.5,0.0,0.23373079111304707,0.9496021220159151,0.9916135923097299,335.62048259678863,38.0
1.5,0.25,0.33297896541436856,0.9336870026525199,1.0173312666639343,345.9300585994931,50.0
1.5,0.5,0.4232414836788396,0.916445623342175,1.0128393143096612,350.99733258159733,63.0
1.5,0.75,0.5028092069662304,0.9084880636604774,1.0062349555024845,352.3939785904149,69.0
1.5,1.0,0.5713804211723298,0.8912466843501327,1.0004918984350522,357.90157166872734,82.0
1.5,1.25,0.6293324263401157,0.8726790450928382,1.0001493914174784,353.9444042111382,96.0
1.5,1.5,0.6796333305130516,0.8607427055702918,0.9984161961796304,356.9769561367101,105.0
1.5,1.75,0.7235063162236413,0.8461538461538461,0.9969982977232797,352.03642814570986,116.0
1.5,2.0,0.7602603423452771,0.8368700265251989,0.9967959137829646,349.55086684109176,123.0
1.5,2.25,0.7916125593444825,0.8222811671087533,0.9953914592135561,348.50440431974096,134.0
1.5,2.5,0.8176746639875596,0.8103448275862069,0.9937220580575562,346.95168376617164,143.0
1.5,2.75,0.8386363659823439,0.8076923076923077,0.9932558267299496,344.0595138632668,145.0
1.5,3.0,0.8566925595699793,0.7957559681697612,0.9914629467419218,342.7576837677962,154.0
1.5,3.25,0.8715869275029268,0.7917771883289124,0.99012601333235,342.2081724627168,157.0
