ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
6.25,9.0,0.9970585898709066,0.4748010610079576,1.005333706071448,312.48603977731415,396.0,15.25
6.5,8.5,0.9960596117463656,0.4734748010610079,1.00567187751976,312.23034886144427,397.0,15.0
6.0,9.5,0.9977174323496175,0.47214854111405835,1.0051263450349985,312.5626130418734,398.0,15.5
5.75,10.0,0.9980831592927137,0.47214854111405835,1.0050542522683164,312.62191499505934,398.0,15.75
7.0,8.0,0.9950937824534911,0.4708222811671088,1.0059825167769743,312.6880112335001,399.0,15.0
6.5,8.75,0.9966252482429664,0.4694960212201591,1.00568283968568,312.40765640265937,400.0,15.25
6.75,8.5,0.996122347492446,0.46816976127320953,1.005939418105039,312.25001435500883,401.0,15.25
7.0,8.25,0.99564021454255,0.46684350132625996,1.0061109602343496,312.54968945938174,402.0,15.25
6.25,9.25,0.997511002659073,0.46684350132625996,1.0052945021495936,312.6278295196171,402.0,15.5
6.5,9.0,0.9970902654701547,0.46684350132625996,1.005680867150689,312.49596716038593,402.0,15.5
6.0,9.75,0.9979577845510207,0.4655172413793104,1.0052912609236522,312.56043696311355,403.0,15.75
6.75,8.75,0.9966879839890467,0.4641909814323607,1.005950228233991,312.42732189622393,404.0,15.5
6.25,9.5,0.9978018973495212,0.46286472148541113,1.005407965165265,312.5753027154838,405.0,15.75
6.75,9.0,0.9971530012162352,0.46153846153846156,1.0059481313683674,312.51562903887964,406.0,15.75
7.0,8.5,0.9961618087086391,0.4602122015915119,1.0062110711694598,312.1622182065572,407.0,15.5
6.0,10.0,0.9982133359089078,0.4602122015915119,1.0054135167085847,312.6626892157876,407.0,16.0
7.25,8.0,0.9951168131893783,0.4588859416445623,1.0062182322733058,312.5966542560979,408.0,15.25
6.5,9.25,0.9975426782583212,0.4588859416445623,1.0056435333287028,312.63775690268886,408.0,15.75
6.25,9.75,0.9980422907875954,0.45623342175066317,1.0055727578759497,312.5731365029089,410.0,16.0
7.25,8.25,0.9956632452784372,0.4549071618037135,1.0063485725684957,312.4584665533985,411.0,15.5
7.0,8.75,0.9967275210586073,0.4549071618037135,1.0062236783143976,312.3394926417835,411.0,15.75
6.5,9.5,0.99783393055133,0.4549071618037135,1.0057565315227694,312.5853375608564,411.0,16.0
6.75,9.25,0.9976054140044017,0.4535809018567639,1.0059127047461103,312.6574187811826,412.0,16.0
7.0,9.0,0.9971925382857957,0.45225464190981435,1.0062214542633117,312.4277876032552,413.0,16.0
6.25,10.0,0.9982981804067169,0.45092838196286467,1.0056945918804523,312.6754911001657,414.0,16.25
7.5,8.0,0.995124600720009,0.4496021220159151,1.0064743773816258,312.5991005578665,415.0,15.5
6.75,9.5,0.9978966662974103,0.4496021220159151,1.0060256171529414,312.6049904046465,415.0,16.25
7.25,8.5,0.9961846220214668,0.4482758620689655,1.006450803259644,312.071209769112,416.0,15.75
6.5,9.75,0.9980743239894044,0.4482758620689655,1.0059212349988527,312.5831688617118,416.0,16.25
7.75,8.0,0.9951288119263678,0.44694960212201595,1.0066691420263751,312.60042342670033,417.0,15.75
7.5,8.25,0.9956710328090679,0.4456233421750663,1.0066066053335256,312.4609104317787,418.0,15.75
7.0,9.25,0.997645264699847,0.4442970822281167,1.0061855902233543,312.56963013265755,419.0,16.25
7.25,8.75,0.9967503890971091,0.44297082228116713,1.0064632193945524,312.2484456065664,420.0,16.0
8.0,8.0,0.9951361685819542,0.44297082228116713,1.0068505791467075,312.6027343774273,420.0,16.0
6.5,10.0,0.9983302136085258,0.44297082228116713,1.0060450003563097,312.6855241717506,420.0,16.5
6.75,9.75,0.9981370597354846,0.44297082228116713,1.0061922700937465,312.6028168356545,420.0,16.5
7.75,8.25,0.9956750372242281,0.44164456233421756,1.0068075594940404,312.46216709503943,421.0,16.0
7.25,9.0,0.9972154063242974,0.4403183023872679,1.0064629103734015,312.33672953639,422.0,16.25
7.0,9.5,0.9979365169928557,0.4403183023872679,1.0062984182315171,312.51725888927155,422.0,16.5
7.5,8.5,0.9961924095520975,0.4389920424403183,1.0067107276987353,312.07364934110626,423.0,16.0
8.0,8.25,0.9956823938798144,0.43766578249336874,1.006988895803773,312.46447575646124,424.0,16.25
6.75,10.0,0.9983930259425856,0.43766578249336874,1.0063158815654243,312.7051975296559,424.0,16.75
7.75,8.5,0.9961969219580772,0.4350132625994695,1.0069110636595628,312.0750629264618,426.0,16.25
8.25,8.0,0.9951492914252906,0.4350132625994695,1.0069876143249363,312.6068566642452,426.0,16.25
7.5,8.75,0.9967581766277396,0.4336870026525199,1.0067250240633405,312.2508851785607,427.0,16.25
7.0,9.75,0.9981769104309302,0.4336870026525199,1.0064649986644656,312.51510774921866,427.0,16.75
7.25,9.25,0.9976681327383488,0.43236074270557034,1.0064289635152597,312.47852747356865,428.0,16.5
7.5,9.0,0.9972231938549281,0.43103448275862066,1.0067326989853007,312.3391686602071,429.0,16.5
8.0,8.5,0.996204386061965,0.43103448275862066,1.0070921952172651,312.07740117971184,429.0,16.5
7.75,8.75,0.9967626890337195,0.4297082228116711,1.0069252466110468,312.2522987639162,430.0,16.5
8.25,8.25,0.995695707958102,0.4297082228116711,1.0071276905410151,312.4686539728462,430.0,16.5
7.25,9.5,0.9979593850313574,0.4283819628647215,1.0065437426289086,312.4262145224362,431.0,16.75
7.0,10.0,0.9984328766380309,0.4283819628647215,1.0065905594550115,312.61744939941497,431.0,17.0
7.75,9.0,0.9972277062609077,0.42705570291777184,1.0069328283131964,312.34058198587087,432.0,16.75
8.5,8.0,0.9951501150636063,0.42572944297082227,1.0071065933027565,312.6071153942539,433.0,16.5
8.0,8.75,0.99677040100083,0.42572944297082227,1.0071080533123988,312.2547146643956,433.0,16.75
7.5,9.25,0.9976760213002089,0.42307692307692313,1.0066985287371542,312.4809982412649,435.0,16.75
8.25,8.5,0.9962177001402529,0.42307692307692313,1.0072349722782117,312.08157203361424,435.0,16.75
7.25,9.75,0.9981997784694319,0.42175066312997345,1.0067102600047622,312.42408660406625,436.0,17.0
8.0,9.0,0.9972354182280183,0.42175066312997345,1.0071175762990974,312.3429974425218,436.0,17.0
