ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
4.75,9.0,0.9848444752467755,0.22970506292631376,0.945328282246275,122.88733582546264,8018.0,13.75
5.0,8.25,0.9844703211919642,0.2296089922182727,0.94561795110095,123.26407943482913,8019.0,13.25
6.0,6.5,0.9811469833214144,0.2295129215102315,0.9468960508543345,120.11658882484409,8020.0,12.5
6.25,6.25,0.9801620878624925,0.2290325679700259,0.9472100883225024,118.90516596196535,8025.0,12.5
5.25,7.75,0.9840895617825853,0.22893649726198484,0.9458216673263383,122.33008918762562,8026.0,13.0
5.0,8.5,0.9849643880831007,0.22893649726198484,0.945528217623073,122.938441395048,8026.0,13.5
4.75,9.25,0.9852609185966734,0.22893649726198484,0.9452421099367933,122.70030883040546,8026.0,14.0
4.75,9.5,0.9856455319494822,0.22807186088961473,0.9451572236043735,122.54011427466948,8035.0,14.25
5.5,7.25,0.9831837760457329,0.22787971947353247,0.9462645207195131,121.99878366387017,8037.0,12.75
5.25,8.0,0.9846164739537117,0.2277836487654914,0.9458212809607621,122.06964958381045,8038.0,13.25
5.0,8.75,0.9853659377497508,0.22739936593332688,0.9454089799418056,122.0313632013915,8042.0,13.75
4.75,9.75,0.9859380353021756,0.22682294168508021,0.9451454438244656,122.34856721369601,8048.0,14.5
5.25,8.25,0.985109834483583,0.22672687097703914,0.9457971796704583,121.69552228958645,8049.0,13.5
6.0,6.75,0.9821868654705721,0.22653472956095688,0.9468203940858247,119.67416807813083,8051.0,12.75
5.75,7.0,0.9827872899903136,0.22624651743683355,0.9466003970679219,121.58916240678404,8054.0,12.75
5.5,7.5,0.9840604818328395,0.22615044672879236,0.9460641200207419,121.7993478938326,8055.0,13.0
5.25,8.5,0.9856034656306238,0.2260543760207513,0.9457077912710032,121.3783495405838,8056.0,13.75
5.0,9.0,0.9857615640717745,0.2260543760207513,0.9454052424097683,121.89162021344308,8056.0,14.0
4.75,10.0,0.98614114394273,0.2260543760207513,0.9451570884526843,122.25677847894902,8056.0,14.75
6.25,6.5,0.9815611515743121,0.22576616389662796,0.946937457518597,118.5260787783074,8059.0,12.75
6.5,6.25,0.9805015452152313,0.22547795177250451,0.9472484369645537,117.94034329828318,8062.0,12.75
5.0,9.25,0.9861780074216725,0.22528581035642237,0.9453202433711548,121.6910114165946,8064.0,14.25
5.5,7.75,0.9846390836806515,0.22480545681621678,0.9460380195894069,121.43310959703813,8069.0,13.25
5.25,8.75,0.986016484070752,0.22451724469209333,0.945579777309431,120.49536776596112,8072.0,14.0
5.0,9.5,0.9865626207744812,0.22442117398405226,0.9452375554077699,121.53298492633738,8073.0,14.5
5.75,7.25,0.9836642316994758,0.22422903256797,0.9464342750342746,121.24390957056211,8075.0,13.0
5.5,8.0,0.9851659958517778,0.22365260831972333,0.9460375140158392,121.17708837653291,8081.0,13.5
5.0,9.75,0.9868552030954558,0.22317225477951774,0.9452274634489906,121.33827687803795,8086.0,14.75
6.75,6.25,0.9809111036320999,0.22307618407147656,0.9472110623111425,117.45941064339513,8087.0,13.0
5.25,9.0,0.9864147600568813,0.22307618407147656,0.9455709793867108,120.32193109988559,8087.0,14.25
6.0,7.0,0.9832144079834283,0.22298011336343548,0.9466291476205254,119.85567724652732,8088.0,13.0
6.25,6.75,0.9826005149602873,0.22269190123931215,0.9468661027633007,118.08781285401169,8091.0,13.0
5.75,7.5,0.9845414746372066,0.2224997598232299,0.9462436112561091,121.07032341530089,8093.0,13.25
5.5,8.25,0.9856617361784455,0.2224997598232299,0.9460174099869878,120.80517004013879,8093.0,13.75
5.0,10.0,0.9870616917058832,0.22240368911518882,0.9452390508384615,121.22939370299896,8094.0,15.0
6.5,6.5,0.9819034888954011,0.22211547699106537,0.9469808820493175,117.5530361922101,8097.0,13.0
5.25,9.25,0.9868331995177483,0.2220194062830243,0.9454840767802026,120.12747559813967,8098.0,14.5
5.5,8.5,0.9861559713416513,0.22173119415890097,0.9459293558423629,120.48958525969434,8101.0,14.0
5.75,7.75,0.9851200764850186,0.2211547699106542,0.9462263387920353,120.67596543543361,8107.0,13.5
5.25,9.5,0.9872138046196434,0.2211547699106542,0.9454050151560234,119.97095574037697,8107.0,14.75
6.0,7.25,0.9840951012302084,0.22096262849457204,0.9464595128313688,119.52230019703731,8109.0,13.25
7.5,6.0,0.9801770270881422,0.22057834566240753,0.9475258717369106,115.64131020147556,8113.0,13.5
7.0,6.25,0.9812088506788388,0.22048227495436645,0.947222894025652,116.70928902944449,8114.0,13.25
5.5,8.75,0.9865791437525542,0.22000192141416086,0.9457985180691397,119.65877348947497,8119.0,14.25
5.75,8.0,0.9856471894254928,0.21990585070611968,0.946225563070974,120.3899133566599,8120.0,13.75
5.25,9.75,0.9875063869406178,0.21990585070611968,0.9453978493049093,119.75975071961213,8120.0,15.0
6.75,6.5,0.9823132346075877,0.21971370929003742,0.946945461217583,117.07233008442354,8122.0,13.25
6.0,7.5,0.9849726363333685,0.21923335574983183,0.9462704070861001,119.34827182742002,8127.0,13.5
6.25,7.0,0.9836099285086077,0.21913728504179075,0.9466927559994871,118.27201902391518,8128.0,13.25
5.25,10.0,0.9877133269036945,0.21913728504179075,0.945406867171428,119.6221425249836,8128.0,15.25
6.5,6.75,0.9829446988571988,0.21904121433374968,0.9469082563802027,117.09840043573261,8129.0,13.25
5.75,8.25,0.9861435579498681,0.21875300220962623,0.946209190154521,120.0234498230126,8132.0,14.0
7.25,6.25,0.9814939383360305,0.21865693150158516,0.9472180711251327,116.06418103009575,8133.0,13.5
5.5,9.0,0.9869784366793226,0.2185608607935441,0.9457884103486585,119.48436191506792,8134.0,14.5
7.75,6.0,0.9804151694359694,0.2184647900855029,0.9475044851922816,114.48335619470372,8135.0,13.75
5.75,8.5,0.9866378435037184,0.2179844365452973,0.9461230020402549,119.67508932752443,8140.0,14.25
6.0,7.75,0.985552127600224,0.21779229512921505,0.9462567005281048,118.96629937665693,8142.0,13.75
5.5,9.25,0.9874005836514571,0.21750408300509172,0.9456969526501603,119.2784405402065,8145.0,14.75
7.5,6.25,0.9817003125325588,0.2172158708809684,0.9472355477887985,114.95052291574905,8148.0,13.75
6.25,7.25,0.9844930341270042,0.2171198001729273,0.9465294768717287,117.94591367106209,8149.0,13.5
7.0,6.5,0.9826112992727356,0.2171198001729273,0.9469614990804993,116.32833823174497,8149.0,13.5
5.5,9.5,0.9877812557590655,0.21663944663272172,0.9456116844079157,119.0321735262447,8154.0,15.0
6.0,8.0,0.9860802144783117,0.21654337592468054,0.946260323042732,118.67014386352827,8155.0,14.0
6.75,6.75,0.9833556366666101,0.21644730521663946,0.9468784119538379,116.62222941389696,8156.0,13.5
5.75,8.75,0.987068310661164,0.2162551638005572,0.9459857803048478,118.83244063499511,8158.0,14.5
8.0,6.0,0.9806241720841554,0.21615909309251613,0.9475246946513722,113.89965068189441,8159.0,14.0
6.5,7.0,0.9839547219139634,0.21548659813622828,0.946741741686611,117.29145132629638,8166.0,13.5
6.25,7.5,0.9853706373288151,0.2153905274281871,0.946346062043339,117.76447256155002,8167.0,13.75
7.25,6.5,0.982898431199729,0.21529445672014602,0.946961043936764,115.68268838372285,8168.0,13.75
5.5,9.75,0.9880738411975367,0.21529445672014602,0.9456047429349994,118.79579230973188,8168.0,15.25
6.0,8.25,0.9865789055531083,0.21519838601210495,0.9462428499263458,118.29909102308451,8169.0,14.25
7.75,6.25,0.9819433749970579,0.21510231530406376,0.9472129119959403,113.8240791396163,8170.0,14.0
5.75,9.0,0.9874870764073908,0.21471803247189936,0.9459562926217198,118.65103785140428,8174.0,14.75
8.25,6.0,0.9807304004058869,0.21462196176385817,0.9475769798291048,113.4960126177142,8175.0,14.25
5.5,10.0,0.988281179286303,0.2145258910558171,0.945612950957133,118.65499343626908,8176.0,15.5
6.0,8.5,0.9870816178083954,0.2144298203477759,0.9461486831036517,117.96265631028848,8177.0,14.5
6.25,7.75,0.9859504738852076,0.21394946680757032,0.9463370071218387,117.40250573036951,8182.0,14.0
7.0,6.75,0.9836598606534269,0.21385339609952925,0.9468925230529296,115.87867307487717,8183.0,13.75
7.5,6.5,0.9831150742995874,0.21385339609952925,0.9469787268650246,114.62557389023743,8183.0,14.0
5.75,9.25,0.9879095913876401,0.213661254683447,0.9458667219684422,118.48226502686366,8185.0,15.0
6.5,7.25,0.9848379407229079,0.21337304255932366,0.9465833894704992,116.94807529867617,8188.0,13.75
6.75,7.0,0.984366836503616,0.21289268901911806,0.9467130926879741,116.81425993739806,8193.0,13.75
8.0,6.25,0.9821542785016146,0.212796618311077,0.9472356190688596,113.24611593071538,8194.0,14.25
8.5,6.0,0.9809326231599305,0.212796618311077,0.9475599949102016,112.93175344649647,8194.0,14.5
6.25,8.0,0.9864794533367325,0.2127005476030358,0.9463378763403683,117.05572688978171,8195.0,14.25
6.0,8.75,0.9875143781302406,0.2127005476030358,0.9460115537439869,117.14523058966736,8195.0,14.75
5.75,9.5,0.9882902634952483,0.2127005476030358,0.9457828565705286,118.22805703807752,8195.0,15.25
7.25,6.75,0.9839468494811797,0.21202805264674796,0.9468929587719611,115.21781628471285,8202.0,14.0
7.75,6.5,0.9833569631685407,0.21173984052262462,0.9469636874345317,113.50310080560524,8205.0,14.25
6.5,7.5,0.9857152942346925,0.21164376981458355,0.9464078383293772,116.75259935531635,8206.0,14.0
6.25,8.25,0.9869782214085955,0.21135555769046022,0.9463265800022062,116.69075471727304,8209.0,14.5
8.25,6.25,0.9822704276794574,0.21125948698241903,0.947281429730895,112.8302107124848,8210.0,14.5
5.75,9.75,0.9885828489337197,0.21125948698241903,0.9457780684416699,117.99521091792268,8210.0,15.5
8.75,6.0,0.981093438819073,0.21116341627437796,0.9475460552043434,112.35375584014109,8211.0,14.75
6.0,9.0,0.9879331438764675,0.21116341627437796,0.9459820716633648,116.9697209973572,8211.0,15.0
6.25,8.5,0.9874811378136865,0.21058699202613118,0.9462367760719684,116.36640745031217,8217.0,14.75
6.75,7.25,0.9852650692199117,0.2104909213180901,0.9465422860271068,116.46934002365624,8218.0,14.0
7.5,6.75,0.9841625213177182,0.2104909213180901,0.9469200769111188,114.16550648380087,8218.0,14.25
5.75,10.0,0.9887901870224859,0.2104909213180901,0.94578623371619,117.85654003948851,8218.0,15.75
6.5,7.75,0.9862957661647584,0.21020270919396677,0.9463985835552362,116.40393669759185,8221.0,14.25
7.0,7.0,0.9846764326101877,0.2101066384859256,0.9467251486015147,116.04946840661839,8222.0,14.0
6.0,9.25,0.9883560483495175,0.2101066384859256,0.9458960916986099,116.79945177184156,8222.0,15.25
8.0,6.5,0.9835688458344637,0.20943414352963785,0.9469849882373771,112.89249332519624,8229.0,14.5
8.5,6.25,0.9824728393530499,0.20943414352963785,0.9472665810915079,112.27356241629366,8229.0,14.75
9.0,6.0,0.9813195040718347,0.20943414352963785,0.9475271632196205,112.1421065668271,8229.0,15.0
6.0,9.5,0.9887367341898111,0.2091459314055144,0.9458109595890059,116.5344733533235,8232.0,15.5
6.5,8.0,0.9868256221328393,0.20895378998943226,0.9463968800329413,116.03930899603277,8234.0,14.5
6.25,8.75,0.9879139811341486,0.20885771928139107,0.9461027875933234,115.55457978943332,8235.0,15.0
6.75,7.5,0.9861423250402972,0.20866557786530882,0.9463669471329801,116.27595495425906,8237.0,14.25
7.75,6.75,0.9844041405360524,0.20837736574118548,0.9469041156340975,113.03669378686322,8240.0,14.5
7.25,7.0,0.9849645453160347,0.2082812950331444,0.9467241005981202,115.38077361745403,8241.0,14.25
8.25,6.5,0.983688320137217,0.20770487078489763,0.9470313245911198,112.4707877597488,8247.0,14.75
8.75,6.25,0.9826336890285771,0.20770487078489763,0.947249257575522,111.62822236194643,8247.0,15.0
6.0,9.75,0.9890293196282826,0.20770487078489763,0.9458046695526924,116.28726254574252,8247.0,15.75
9.25,6.0,0.9814575596198363,0.20760880007685656,0.9475558095006382,111.63980850196305,8248.0,15.25
7.0,7.25,0.9855777151647916,0.20751272936881549,0.9465512022028778,115.70609272346934,8249.0,14.25
6.5,8.25,0.9873340396041789,0.20751272936881549,0.9463796382737024,115.66586435978141,8249.0,14.75
6.75,7.75,0.9867242921871844,0.20722451724469204,0.9463624900680598,115.9245726055537,8252.0,14.5
6.25,9.0,0.988332288766533,0.20722451724469204,0.9460754634074897,115.37801501260479,8252.0,15.25
7.5,7.0,0.9851822085559521,0.20674416370448645,0.9467462267850523,114.28337543655994,8257.0,14.5
6.0,10.0,0.989237413836833,0.20674416370448645,0.9458142273290586,116.15190614085324,8257.0,16.0
6.5,8.5,0.9878491816262055,0.20664809299644538,0.9462767634083349,115.32837700637437,8258.0,15.0
8.0,6.75,0.9846160046924816,0.2060716687481987,0.9469282059750872,112.40970838264317,8264.0,14.75
6.25,9.25,0.988762266431162,0.2060716687481987,0.9459858768117532,115.19543254201399,8264.0,15.5
9.5,6.0,0.9815939645390686,0.2060716687481987,0.947572489141031,111.22646543347162,8264.0,15.5
9.0,6.25,0.9828610712091226,0.20597559804015753,0.9472380699586116,111.41993647855587,8265.0,15.25
6.75,8.0,0.9872571233941722,0.20587952733211645,0.9463578751215044,115.53081848512358,8266.0,14.75
8.5,6.5,0.9838911139338243,0.20587952733211645,0.9470194281926333,111.90267543427889,8266.0,15.0
7.0,7.5,0.9864554607143289,0.2056873859160342,0.946377662081954,115.51602168653203,8268.0,14.5
7.25,7.25,0.9858668450723833,0.2056873859160342,0.9465498355150004,115.01932569020649,8268.0,14.5
6.25,9.5,0.989142895555254,0.20501489095974634,0.9459044679907004,114.92793439532343,8275.0,15.75
9.75,6.0,0.9817429192044814,0.20491882025170527,0.9475368452770663,110.89942174328428,8276.0,15.75
6.5,8.75,0.9882833417359109,0.204726678835623,0.9461437684355736,114.53181061069026,8278.0,15.25
7.75,7.0,0.9854238277742863,0.20453453741954075,0.9467369530819758,113.15318320630638,8280.0,14.75
6.75,8.25,0.9877665884442415,0.20443846671149968,0.9463408912432205,115.11617298787962,8281.0,15.0
7.0,7.75,0.9870391361477497,0.20424632529541742,0.9463725467824582,115.1836840095909,8283.0,14.75
8.25,6.75,0.9847469453433162,0.20415025458737635,0.9469651826171938,111.9853966550349,8284.0,15.0
8.75,6.5,0.9840520666851595,0.20415025458737635,0.9470014759275664,111.25453930738851,8284.0,15.25
9.25,6.25,0.9830014274567005,0.20415025458737635,0.9472654269118068,110.90801616271057,8284.0,15.5
7.5,7.25,0.9860839650335088,0.20405418387933516,0.9465747184492334,113.92976349798859,8285.0,14.75
7.25,7.5,0.9867471511663778,0.20376597175521183,0.9463750588159129,114.81743213981025,8288.0,14.75
6.75,8.5,0.9882814430257785,0.20357383033912957,0.9462403070930563,114.77868822430334,8290.0,15.25
10.0,6.0,0.9818525439395568,0.20357383033912957,0.9475380215627087,110.47297243404876,8290.0,16.0
6.25,9.75,0.9894356674234748,0.2034777596310885,0.9458977942689724,114.68553362351508,8291.0,16.0
6.5,9.0,0.9887020365307508,0.20309347679892398,0.9461177161211435,114.35112209135589,8295.0,15.5
7.0,8.0,0.9875717903734872,0.20290133538284172,0.9463713316965559,114.77895525208898,8297.0,15.0
9.5,6.25,0.9831396582327661,0.2026131232587184,0.947280268859318,110.49948760128476,8300.0,15.75
9.0,6.5,0.9842798504696063,0.20242098184263613,0.9469887869553721,111.00331828396787,8302.0,15.5
6.25,10.0,0.9896437616320254,0.20242098184263613,0.9459073264799451,114.55426359292856,8302.0,16.25
7.25,7.75,0.9873308265997989,0.20232491113459505,0.9463693848213756,114.45095215939595,8303.0,15.0
8.0,7.0,0.9856399589385155,0.2021327697185128,0.9467570484558026,112.52666795754988,8305.0,15.0
8.5,6.75,0.9849502856473439,0.2021327697185128,0.9469593978019797,111.42256826016238,8305.0,15.25
7.5,7.5,0.9869642711275035,0.20203669901047172,0.946404294300741,113.73144517310618,8306.0,15.0
6.5,9.25,0.98913082209315,0.20184455759438946,0.9460289555412073,114.16761622785963,8308.0,15.75
7.75,7.25,0.986339900826045,0.2017484868863484,0.9465540622675653,112.80876318491464,8309.0,15.0
6.75,8.75,0.9887157793147409,0.20155634547026613,0.946109428719904,113.99027092735338,8311.0,15.5
9.75,6.25,0.9832954304465805,0.20146027476222494,0.9472368023365852,110.13105747895953,8312.0,16.0
7.0,8.25,0.9880818320384626,0.20136420405418387,0.9463553378402971,114.36098858784874,8313.0,15.25
7.25,8.0,0.9878653205739412,0.20097992122201935,0.9463715263436481,114.06168888393731,8317.0,15.25
6.5,9.5,0.9895129295606386,0.2007877798059372,0.9459475193937287,113.8938225545289,8319.0,16.0
7.5,7.75,0.9875595105079801,0.20059563838985495,0.9463917150862916,113.36960980612778,8321.0,15.25
7.0,8.5,0.9885963264045088,0.20049956768181376,0.9462549572757899,114.02603349991216,8322.0,15.5
9.25,6.5,0.9844306687798725,0.20049956768181376,0.9470128078593277,110.49717230180659,8322.0,15.75
8.25,7.0,0.9857734608640528,0.20021135555769043,0.9467981896777369,112.10202867439482,8325.0,15.25
8.75,6.75,0.9851083691418053,0.20011528484964936,0.9469467947942024,110.75640457092072,8326.0,15.5
10.0,6.25,0.9834054591336702,0.20011528484964936,0.9472372738784796,109.70664771412787,8326.0,16.25
6.75,9.0,0.9891347226820375,0.19982707272552602,0.946083133951555,113.81114704428099,8329.0,15.75
7.75,7.5,0.9872219583721744,0.19973100201748484,0.9463921409624337,112.7222569079546,8330.0,15.25
7.25,8.25,0.9883873227102017,0.1994427898933615,0.9463549723802265,113.6779958539723,8333.0,15.5
8.0,7.25,0.9865560070751768,0.19934671918532043,0.9465764034021413,112.1865024576066,8334.0,15.25
7.5,8.0,0.9880940044821224,0.19925064847727925,0.9463970988939777,112.94269692188064,8335.0,15.5
6.5,9.75,0.9898057014288593,0.19925064847727925,0.9459404133871547,113.65034026186085,8335.0,16.25
9.5,6.5,0.9845692973221861,0.19886636564511484,0.9470268640692943,110.08681573007088,8339.0,16.0
7.25,8.5,0.9889018170762479,0.1985781535209914,0.9462632736995578,113.34528345385152,8342.0,15.75
6.75,9.25,0.9895635082444365,0.1985781535209914,0.9459944312945517,113.62968025352056,8342.0,16.0
7.0,8.75,0.9890306626934713,0.19838601210490925,0.9461259602285332,113.27361849698369,8344.0,15.75
9.0,6.75,0.9853367389143777,0.19838601210490925,0.9469347541937598,110.49446674643104,8344.0,15.75
7.75,7.75,0.9878157759889274,0.198193870688827,0.9463836360412479,112.34452258834419,8346.0,15.5
8.5,7.0,0.9859770460530021,0.198193870688827,0.9467977041105545,111.55279547251934,8346.0,15.5
6.5,10.0,0.9900129544827186,0.198193870688827,0.9459507286048391,113.52159480053142,8346.0,16.5
9.75,6.5,0.9847241864321699,0.1977135171486214,0.9469864242393481,109.71986266088324,8351.0,16.25
7.5,8.25,0.9886112607214947,0.1976174464405802,0.9463872410082689,112.56661043009179,8352.0,15.75
6.75,9.5,0.9899443000431791,0.19752137573253914,0.9459164933718992,113.35863084387644,8353.0,16.25
8.0,7.5,0.9874382411590259,0.19732923431645688,0.9464170237085042,112.10799120261956,8355.0,15.5
8.25,7.25,0.9866895521013802,0.19732923431645688,0.9466148601102504,111.72979547603431,8355.0,15.5
7.75,8.0,0.9883500184822878,0.1968488807762513,0.9463850789172047,111.87007601923824,8360.0,15.75
7.5,8.5,0.9891257639641498,0.19675281006821022,0.9462997669603274,112.23859649566127,8361.0,16.0
7.0,9.0,0.9894464379994916,0.19656066865212796,0.9461047747767793,113.0954215135638,8363.0,16.0
7.25,8.75,0.9893364211371797,0.19646459794408688,0.9461355380396833,112.59251275136924,8364.0,16.0
9.25,6.75,0.9854881837493102,0.19627245652800462,0.946962690557774,109.99505929227789,8366.0,16.0
8.75,7.0,0.9861382210621138,0.19617638581996344,0.9467866213224104,110.88609639745174,8367.0,15.75
10.0,6.5,0.9848343595174506,0.19617638581996344,0.9469848193302978,109.27414544214196,8367.0,16.5
6.75,9.75,0.9902374060711298,0.1959842444038813,0.9459089823438199,113.1163402282739,8369.0,16.5
8.0,7.75,0.9880325321825327,0.19569603227975785,0.9464082633250759,111.70830007968081,8372.0,15.75
8.25,7.5,0.9875717729674722,0.19531174944759344,0.9464576897553358,111.6523367270024,8376.0,15.75
8.5,7.25,0.9868925931655207,0.19531174944759344,0.946619349077339,111.18471325771279,8376.0,15.75
7.0,9.25,0.9898765094259517,0.19531174944759344,0.946018087751469,112.90059087415905,8376.0,16.25
7.75,8.25,0.9888740302191154,0.19511960803151118,0.9463739990526592,111.48357481726694,8378.0,16.0
6.75,10.0,0.990444868280167,0.19483139590738785,0.945921285601143,112.98880304245473,8381.0,16.75
7.25,9.0,0.9897525573008369,0.1946392544913056,0.9461107053160324,112.37225609737779,8383.0,16.25
7.5,8.75,0.9895628316042809,0.19454318378326452,0.9461680119594614,111.47870514848317,8384.0,16.25
9.5,6.75,0.985638600539505,0.19444711307522333,0.9469648975205376,109.58231196475029,8385.0,16.25
8.0,8.0,0.9885781240964326,0.19435104236718226,0.94640299422411,111.23653455039603,8386.0,16.0
7.75,8.5,0.9893921131349909,0.19425497165914107,0.9462814798635625,111.1406135913733,8387.0,16.25
9.0,7.0,0.9863665908346863,0.1941589009511,0.9467812533976397,110.62378905831784,8388.0,16.0
7.0,9.5,0.9902607684864555,0.19406283024305893,0.9459332003040825,112.58390863961723,8389.0,16.5
8.25,7.75,0.9881762929811797,0.1936785474108944,0.9464397736744259,111.23592738148044,8393.0,16.0
7.25,9.25,0.9901828994792244,0.19339033528677108,0.9460232788910123,112.17343653009519,8396.0,16.5
8.5,7.5,0.9877771096388753,0.1932942645787299,0.9464656295989361,111.12441257050884,8397.0,16.0
