ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
8.25,1.0,0.5979779225213028,0.8016701461377871,1.0219717886789514,209.954952619104,190.0
8.25,1.25,0.6594552049844774,0.7745302713987474,1.0220022315734065,208.88259141163422,216.0
8.25,1.5,0.7129370270559962,0.7494780793319415,1.02070054631376,209.2265527902566,240.0
8.25,1.75,0.7594876574643933,0.7265135699373695,1.0197146876660912,205.88482666793993,262.0
8.25,2.0,0.7987994577359633,0.7098121085594989,1.0195074854416837,204.2858649136483,278.0
8.25,2.25,0.8321147152708536,0.6774530271398748,1.0185826175943817,201.99238618149894,309.0
8.25,2.5,0.8599146294608024,0.6576200417536535,1.017288963682801,201.56898634759548,328.0
8.25,2.75,0.8824730806165669,0.6440501043841336,1.0168373293367368,200.2134230420547,341.0
8.25,3.0,0.901933280434099,0.6231732776617954,1.0151552039182599,199.4333519968649,361.0
8.25,3.25,0.9178332002233607,0.6148225469728601,1.0141259221299128,199.31201986243906,369.0
8.25,3.5,0.9310365692446054,0.5970772442588727,1.0130657975438946,198.75070076108847,386.0
8.25,3.75,0.9413458055170557,0.5835073068893528,1.0123471475159547,198.7068256461497,399.0
8.25,4.0,0.9504024262260385,0.5730688935281838,1.0114778851333792,198.5428222420252,409.0
8.25,4.25,0.9576025050747361,0.55741127348643,1.0110803658193317,198.29487809868195,424.0
8.25,4.5,0.9635176672949278,0.5396659707724426,1.0107537999399108,198.18015201377415,441.0
8.25,4.75,0.9684928010454837,0.5271398747390397,1.010636030363835,198.08268764938165,453.0
8.25,5.0,0.973062102158155,0.5208768267223383,1.0099191573436772,197.91839266030198,459.0
8.25,5.25,0.9767611649825816,0.5146137787056367,1.0095018649798926,197.61948105960874,465.0
8.25,5.5,0.97999815772312,0.5062630480167014,1.009233201427185,197.738151450653,473.0
8.25,5.75,0.9828273462568758,0.5,1.0087415652799665,197.78439353719932,479.0
8.25,6.0,0.9850821089400548,0.48956158663883087,1.008622356250696,197.50580956394512,489.0
8.25,6.25,0.9870792942063922,0.48434237995824636,1.0084205891706122,197.31979370031692,494.0
8.25,6.5,0.9887454574974749,0.47912317327766174,1.0082707466254759,197.10474948372254,499.0
8.25,6.75,0.9903203692400059,0.4718162839248434,1.0081331940840825,197.24992497066364,506.0
8.25,7.0,0.9914873548257909,0.464509394572025,1.008184439114916,197.09658333323483,513.0
8.25,7.25,0.9926528777507648,0.44676409185803756,1.0080682471407747,197.00247130863607,530.0
8.25,7.5,0.9936467133721312,0.43841336116910234,1.0079644951958169,196.99181127982155,538.0
8.25,7.75,0.9944694669888259,0.4269311064718163,1.0079349344898765,196.84977630472505,549.0
8.25,8.0,0.995120861279757,0.4227557411273486,1.007981822127589,196.81534763665022,553.0
