ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
7.5,8.0,0.9950963013398403,0.44154488517745305,1.0074506479537815,196.87778700732375,535.0,15.5
7.0,9.0,0.9971566949846505,0.44154488517745305,1.0072056914311058,196.5544772957761,535.0,16.0
7.25,8.5,0.9961557257096646,0.44050104384133615,1.0074340495837435,196.59211244175836,536.0,15.75
6.5,10.0,0.998292590664514,0.43736951983298533,1.0070338373384344,196.55070998563227,539.0,16.5
7.5,8.25,0.9956373435383943,0.43632567849686843,1.0075946367254758,196.80976191526028,540.0,15.75
6.75,9.75,0.9981109487265691,0.43632567849686843,1.0071701122347356,196.50609701140024,540.0,16.5
7.75,8.0,0.9951004715010653,0.43528183716075153,1.0076503252311473,196.87861206527273,541.0,15.75
7.0,9.25,0.9976046995441045,0.43528183716075153,1.0071682913071636,196.56265934736703,541.0,16.25
7.25,8.75,0.9967164158813342,0.4342379958246346,1.0074556343378935,196.57736750745732,542.0,16.0
7.0,9.5,0.997901629334283,0.4321503131524008,1.007280417175553,196.45602114728217,544.0,16.5
7.5,8.5,0.9961636577793971,0.4311064718162839,1.0076956167442823,196.5936778419307,545.0,16.0
7.25,9.0,0.9971800097212535,0.4311064718162839,1.0074529458086865,196.53657694500836,545.0,16.25
6.75,10.0,0.998369887761552,0.4311064718162839,1.0072969322134175,196.5657329955509,545.0,16.75
8.0,8.0,0.9951077259052037,0.430062630480167,1.0078402767813706,196.8560935593433,546.0,16.0
7.75,8.25,0.9956413097826476,0.4290187891440501,1.0078004030498475,196.8105459312399,547.0,16.0
7.0,9.75,0.9981503053462498,0.4258872651356994,1.0074424375872266,196.47479959717398,550.0,16.75
7.5,8.75,0.9967243479510667,0.4248434237995825,1.0077190496188533,196.57893190969054,551.0,16.25
7.25,9.25,0.9976280142807076,0.4248434237995825,1.0074174293150393,196.5447653536004,551.0,16.5
7.75,8.5,0.9961681249538161,0.4237995824634656,1.0079007685462558,196.59455944230004,552.0,16.25
8.0,8.25,0.995644150484219,0.4237995824634656,1.0079946957469204,196.78718335014494,552.0,16.25
8.25,8.0,0.995120861279757,0.4227557411273486,1.007981822127589,196.81534763665022,553.0,16.25
7.5,9.0,0.997187941790986,0.4217118997912317,1.007724216775732,196.5381402954748,554.0,16.5
7.25,9.5,0.9979249440708862,0.4217118997912317,1.0075314708202288,196.43815437054374,554.0,16.75
7.0,10.0,0.9984092443812328,0.4206680584551148,1.007571174415507,196.53442235347052,555.0,17.0
8.0,8.5,0.9961710716102464,0.418580375782881,1.0080948503882874,196.5712819571246,557.0,16.5
7.75,8.75,0.9967288151254858,0.4175365344467641,1.007924085834388,196.5798129480416,558.0,16.5
8.25,8.25,0.9956574744357154,0.4164926931106472,1.0081379700873303,196.74652605067146,559.0,16.5
7.5,9.25,0.9976360459774186,0.4154488517745303,1.0076884786801568,196.5463476948367,560.0,16.75
7.25,9.75,0.9981736200828528,0.4154488517745303,1.0076934249491807,196.4569334178359,560.0,17.0
8.5,8.0,0.995121673470179,0.4144050104384134,1.0081047425758958,196.80840473651486,561.0,16.5
7.75,9.0,0.9971924089654052,0.4144050104384134,1.0079291574318021,196.53902074149298,561.0,16.75
8.0,8.75,0.9967320062000443,0.4123173277661796,1.0081198078986828,196.55660028843437,563.0,16.75
7.5,9.5,0.997933008085957,0.4123173277661796,1.0078024054057022,196.43974174467118,563.0,17.0
8.25,8.5,0.9961843955617427,0.4112734864300627,1.0082420399256646,196.53073814929596,564.0,16.75
7.25,10.0,0.9984325807203402,0.41022964509394577,1.0078220723097955,196.51655282492422,565.0,17.25
8.5,8.25,0.9956582866261374,0.40814196242171186,1.008262821590415,196.73959180039745,567.0,16.75
7.75,9.25,0.9976405131518377,0.40814196242171186,1.0078953211832804,196.54722778213917,567.0,17.0
8.0,9.0,0.9971956000399637,0.40814196242171186,1.0081267828650706,196.51582863025706,567.0,17.0
8.75,8.0,0.9951229069388503,0.40605427974947805,1.008245410858537,196.80864868356971,569.0,16.75
7.5,9.75,0.998181684097924,0.40605427974947805,1.0079662834774183,196.45852054821083,569.0,17.25
8.25,8.75,0.9967453301515408,0.40501043841336115,1.0082669141875709,196.5160855408258,570.0,17.0
7.75,9.5,0.9979374752603763,0.40501043841336115,1.0080091852820325,196.44062109286602,570.0,17.25
8.5,8.5,0.9961852077521649,0.40292275574112735,1.0083708178093738,196.52382293647625,572.0,17.0
9.0,8.0,0.9951251491407505,0.40292275574112735,1.0083670730416165,196.8090921310303,572.0,17.0
8.0,9.25,0.9976437042263961,0.40187891440501045,1.0080948517097794,196.52404412449604,573.0,17.25
8.25,9.0,0.9972089239914599,0.40083507306889354,1.0082738205106978,196.47535005477957,574.0,17.25
7.5,10.0,0.9984406526286095,0.40083507306889354,1.0080968436215092,196.5181415787554,574.0,17.5
8.75,8.25,0.9956599765464166,0.39979123173277664,1.0084069490046645,196.73992572442577,575.0,17.0
7.75,9.75,0.9981861512723432,0.39874739039665974,1.0081769964138576,196.45939976137558,576.0,17.5
8.0,9.5,0.997940666334935,0.39874739039665974,1.0082086554532415,196.41746980763625,576.0,17.5
9.25,8.0,0.9951262184221781,0.39770354906054284,1.0084879185931817,196.80930360624745,577.0,17.25
8.5,8.75,0.9967461524729873,0.39665970772442594,1.008395609328694,196.50917725929912,578.0,17.25
9.0,8.25,0.9956622187483167,0.39665970772442594,1.0085285449853476,196.74036877792363,578.0,17.25
8.25,9.25,0.9976570281778926,0.394572025052192,1.008243817463625,196.4835802341351,580.0,17.5
9.5,8.0,0.9951270332583035,0.394572025052192,1.008595029255643,196.8094647590012,580.0,17.5
8.75,8.5,0.996186897672444,0.3935281837160751,1.008514868007055,196.52415631785064,581.0,17.25
7.75,10.0,0.998445182237094,0.3935281837160751,1.0083134151807354,196.51903311921814,581.0,17.75
8.5,9.0,0.9972097463129066,0.3924843423799582,1.0084024556806672,196.4684478806536,582.0,17.5
8.0,9.75,0.9981893423469016,0.3924843423799582,1.0083843867300541,196.43624975792892,582.0,17.75
9.25,8.25,0.9956632880297444,0.3914405010438413,1.0086513226315237,196.74058006526428,583.0,17.5
8.25,9.5,0.9979539902864312,0.3914405010438413,1.0083575748321438,196.37706323461546,583.0,17.75
9.0,8.5,0.9961894669583454,0.3893528183716075,1.0086360692605256,196.52466317730173,585.0,17.5
9.75,8.0,0.9951273228148622,0.3883089770354906,1.0086666920859384,196.80952202553038,586.0,17.75
8.75,8.75,0.9967478423932664,0.3872651356993737,1.0085415738424701,196.5095104282237,587.0,17.5
8.0,10.0,0.9984483733116525,0.3872651356993737,1.0085207514941954,196.4958748787678,587.0,18.0
8.5,9.25,0.9976580630036438,0.3862212943632568,1.0083741748726307,196.47672242543635,588.0,17.75
9.5,8.25,0.9956641028658698,0.3862212943632568,1.0087583751954963,196.74074107484847,588.0,17.75
8.25,9.75,0.9982026662983979,0.3851774530271399,1.0085332665529747,196.3958452740901,589.0,18.0
9.25,8.5,0.9961905362397734,0.384133611691023,1.0087607777261098,196.5248741212832,590.0,17.75
8.75,9.0,0.9972114362331858,0.3830897703549061,1.0085503467225985,196.46878082566894,591.0,17.75
9.0,8.75,0.9967504116791679,0.3830897703549061,1.008664702247852,196.51001696467475,591.0,17.75
8.5,9.5,0.9979550251121823,0.3830897703549061,1.0084918790727806,196.370215008019,591.0,18.0
10.0,8.0,0.9951284047847218,0.3810020876826722,1.008751546884913,196.80973601017942,593.0,18.0
9.75,8.25,0.9956643924224283,0.3799582463465553,1.008829999196524,196.74079829050157,594.0,18.0
8.25,10.0,0.9984616972631488,0.3799582463465553,1.0086715830123087,196.45545555620785,594.0,18.25
9.0,9.0,0.9972140055190873,0.3789144050104384,1.0086734177352712,196.46928702169754,595.0,18.0
9.5,8.5,0.9961913510758987,0.3789144050104384,1.0088677729480393,196.52503486921358,595.0,18.0
9.25,8.75,0.996752172970785,0.3778705636743215,1.0087906391035584,196.5103642045068,596.0,18.0
8.75,9.25,0.9976597529239228,0.3768267223382046,1.0085219995362007,196.47705523485263,597.0,18.0
8.5,9.75,0.998203701124149,0.3757828810020877,1.0086675371871583,196.3889974243371,598.0,18.25
8.75,9.5,0.9979567150324614,0.3736951983298539,1.0086416521996708,196.3705475380431,600.0,18.25
9.25,9.0,0.9972157668107043,0.3736951983298539,1.0088012904386703,196.46963402816385,600.0,18.25
9.0,9.25,0.9976623222098244,0.37265135699373697,1.0086450153436688,196.47756122472194,601.0,18.25
9.5,8.75,0.9967529878069104,0.37265135699373697,1.0088975739730228,196.5105248499993,601.0,18.25
9.75,8.5,0.9961916406324572,0.37265135699373697,1.0089393586120852,196.52509199188654,601.0,18.25
10.0,8.25,0.995665474392288,0.37265135699373697,1.0089148078978394,196.7410120850447,601.0,18.25
8.5,10.0,0.9984627320888999,0.37056367432150317,1.0088058188512592,196.44860526471984,603.0,18.5
9.0,9.5,0.997959284318363,0.36951983298538627,1.0087646307571463,196.37105310313595,604.0,18.5
9.5,9.0,0.9972165816468297,0.36847599164926936,1.008908175474569,196.4697945656931,605.0,18.5
9.25,9.25,0.997664136121079,0.36743215031315235,1.0087727777264044,196.47791845266534,606.0,18.5
8.75,9.75,0.9982053910444284,0.36638830897703545,1.0088192653389536,196.3893299033181,607.0,18.5
9.75,8.75,0.9967532773634691,0.36534446764091855,1.0089711147348666,196.51058193627046,608.0,18.5
10.0,8.5,0.9961927635952128,0.36534446764091855,1.0090240805279045,196.52531352592663,608.0,18.5
9.25,9.5,0.9979610982296174,0.36430062630480164,1.0088923545546666,196.37141003118788,609.0,18.75
9.0,9.75,0.9982079603303299,0.36221294363256784,1.008942212864443,196.389835390807,611.0,18.75
9.5,9.25,0.9976649509572042,0.36221294363256784,1.0088816084162586,196.4780789248122,611.0,18.75
8.75,10.0,0.9984644220091791,0.36116910229645094,1.0089594996869398,196.44893775833347,612.0,18.75
9.75,9.0,0.9972168712033882,0.36116910229645094,1.0089856710469862,196.46985161359888,612.0,18.75
9.5,9.5,0.9979619130657427,0.35908141962421714,1.0090011524639684,196.37157036861902,614.0,19.0
10.0,8.75,0.9967544003262245,0.35699373695198333,1.009055788845559,196.51080332913628,616.0,18.75
9.0,10.0,0.9984669912950807,0.35699373695198333,1.0090824151462332,196.44944326806925,616.0,19.0
9.25,9.75,0.9982097742415842,0.35699373695198333,1.0090699045839686,196.3901922640707,616.0,19.0
9.75,9.25,0.9976652405137628,0.3549060542797495,1.0089590691849357,196.47813594948397,618.0,19.0
10.0,9.0,0.9972179941661438,0.3528183716075156,1.0090723002258863,196.47007285767558,620.0,19.0
9.25,10.0,0.9984688052063351,0.3517745302713987,1.0092140577569495,196.44980015703922,621.0,19.25
9.75,9.5,0.9979622026223014,0.3517745302713987,1.009080582980381,196.37162734541883,621.0,19.25
9.5,9.75,0.9982105890777097,0.3507306889352818,1.009178675297846,196.3903525768902,622.0,19.25
10.0,9.25,0.9976663634765185,0.3465553235908142,1.0090496467619996,196.47835710345427,626.0,19.25
9.5,10.0,0.9984696200424605,0.3455114822546973,1.0093228003027714,196.44996047691416,627.0,19.5
9.75,9.75,0.9982108786342683,0.3434237995824635,1.0092600785629064,196.39040954494408,629.0,19.5
10.0,9.5,0.9979633255850571,0.3434237995824635,1.0091711332197004,196.37184831373125,629.0,19.5
9.75,10.0,0.998469909599019,0.3382045929018789,1.0094061745684768,196.45001744747526,634.0,19.75
10.0,9.75,0.9982120015970238,0.33507306889352817,1.00935060608718,196.390630479338,637.0,19.75
10.0,10.0,0.9984710325617746,0.32985386221294366,1.0094966785830521,196.45023839159265,642.0,20.0
