ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
6.0,6.5,0.9811652892199788,0.18850049003593594,0.9459398102594093,180.06880589676788,7452.0,12.5
4.75,9.0,0.9848504121051675,0.18784710878797783,0.9442898259151828,185.6225962813164,7458.0,13.75
5.25,7.75,0.9841180448942426,0.18773821191331808,0.9447672196217144,183.25713261553557,7459.0,13.0
5.0,8.25,0.9844725536989936,0.18773821191331808,0.9445622567562252,185.21400410772216,7459.0,13.25
5.5,7.25,0.9832131091612886,0.18719372754001962,0.9452249396672158,182.88665899007938,7464.0,12.75
5.0,8.5,0.9849633012480374,0.1869759337907002,0.9444754633532954,184.92530371729828,7466.0,13.5
4.75,9.25,0.985267411843175,0.1869759337907002,0.9442038726153968,185.40638184931765,7466.0,14.0
5.25,8.0,0.9846411543389287,0.1865403462920614,0.9447497983344696,182.86708084412297,7470.0,13.25
5.75,7.0,0.9828099642840658,0.186322552542742,0.9455861128412544,182.26531889421454,7472.0,12.75
6.0,6.75,0.9822158854204374,0.18621365566808235,0.9458436306132889,179.2643420531448,7473.0,12.75
4.75,9.5,0.9856489953455466,0.1861047587934226,0.94410868951625,185.0911782272692,7474.0,14.25
5.25,8.25,0.9851202587719871,0.18566917129478389,0.9447382117791631,182.38621455341587,7478.0,13.5
6.25,6.5,0.9815848053308658,0.18556027442012413,0.94597187684099,176.72046377165265,7479.0,12.75
5.0,8.75,0.985369126154766,0.18556027442012413,0.9443813955653712,184.1946683167265,7479.0,13.75
6.5,6.25,0.9805242592635529,0.18545137754546448,0.9463066563834392,175.56762918272096,7480.0,12.75
5.5,7.5,0.9840922976402129,0.18545137754546448,0.9450118015699965,182.50149962338273,7480.0,13.0
4.75,9.75,0.9859396113190952,0.18545137754546448,0.9440956146988753,184.83843096690936,7480.0,14.5
5.25,8.5,0.9856104620230615,0.1849068931721659,0.9446518681743099,182.10616061670996,7485.0,13.75
5.75,7.25,0.9837007387370351,0.18468909942284661,0.9453877182096818,181.53982204354298,7487.0,13.0
4.75,10.0,0.9861370127626427,0.18458020254818686,0.9441018404958672,184.74121379987434,7488.0,14.75
5.0,9.0,0.9857696849789889,0.18436240879886745,0.9443631005586571,184.0694121951582,7490.0,14.0
5.5,7.75,0.9846674255547241,0.1840357181748884,0.9449912408231126,181.86381813299667,7493.0,13.25
6.0,7.0,0.9832322678713339,0.18370902755090934,0.9456556073759552,179.97688841093688,7496.0,13.0
5.25,8.75,0.9860278780791404,0.18349123380158994,0.9445489151202564,181.39836222261488,7498.0,14.0
5.0,9.25,0.9861866847169961,0.18349123380158994,0.9442761576435993,183.82014296071475,7498.0,14.25
6.75,6.25,0.9809384870396509,0.18327344005227053,0.9462648960608129,174.70858949026865,7500.0,13.0
6.25,6.75,0.982634874892777,0.18316454317761077,0.9458803182243749,175.93575690216397,7501.0,13.0
5.75,7.5,0.9845809403509456,0.18294674942829137,0.9451840569296764,181.21318032899842,7503.0,13.25
5.5,8.0,0.98519053499941,0.18283785255363172,0.9449737084395153,181.4806136275473,7504.0,13.5
5.0,9.5,0.9865682682193677,0.1826200588043123,0.9441809750984939,183.50890741117516,7506.0,14.5
6.5,6.5,0.9819314075337362,0.18229336818033326,0.9460097795847476,175.2104714958151,7509.0,13.0
7.25,6.0,0.9800085952463139,0.18229336818033326,0.9465468107316244,172.87195770571384,7509.0,13.25
5.25,9.0,0.9864311267921257,0.18229336818033326,0.9445254878892372,181.190600407253,7509.0,14.25
6.0,7.25,0.9841268508141643,0.18207557443101385,0.9454536086651077,179.27248525962727,7511.0,13.25
5.0,9.75,0.9868589643600182,0.1819666775563541,0.9441696233328281,183.2454825824928,7512.0,14.75
5.5,8.25,0.9856720553570556,0.18185778068169445,0.944966461858359,181.0083742210863,7513.0,13.75
5.75,7.75,0.9851560682654568,0.1815310900577154,0.9451712672101614,180.54600948216276,7516.0,13.5
5.25,9.25,0.986850152944143,0.181313296308396,0.9444366122358022,180.95078963616166,7518.0,14.5
7.0,6.25,0.9812402538760955,0.18120439943373623,0.946268873190251,173.15205231158635,7519.0,13.25
5.0,10.0,0.987059797084897,0.18109550255907658,0.9441735578736234,183.10625289578923,7520.0,15.0
7.5,6.0,0.9802116623615106,0.18098660568441682,0.9465644813486347,170.57096124155734,7521.0,13.5
5.5,8.5,0.9861628717938887,0.18098660568441682,0.9448792261655579,180.72498373068146,7521.0,14.0
