ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
2.5,2.5,0.8375215873118029,0.3632799738647501,0.9616290263152062,225.72355328978128,5847.0
2.5,2.75,0.8611874928341595,0.3426984645540673,0.9582177330239864,223.70880907163817,6036.0
2.5,3.0,0.881095202528151,0.32625503648045306,0.9549216464554121,222.3782076718552,6187.0
2.5,3.25,0.8964275931548419,0.3115539584013939,0.9526661531461595,221.5525294134741,6322.0
2.5,3.5,0.9092404441909056,0.2970706740716541,0.9501620788710733,219.6422132545445,6455.0
2.5,3.75,0.9191616422786608,0.2860720897310247,0.9489238821241647,217.6399275505293,6556.0
2.5,4.0,0.927314426684372,0.27681585538495046,0.9474937234259122,216.72408985144537,6641.0
2.5,4.25,0.9344858618021262,0.27060873352934767,0.945709499545416,217.01650327401674,6698.0
2.5,4.5,0.9398276284212881,0.26581727104432107,0.9447055871939872,216.0929902187486,6742.0
2.5,4.75,0.944364747626717,0.26080801480997495,0.9437707199039835,215.69396167359292,6788.0
2.5,5.0,0.9476920133756543,0.25623434607426765,0.943144761448373,215.3092412022321,6830.0
2.5,5.25,0.9508193956935731,0.2536208210824349,0.9422599692661354,214.5072095315557,6854.0
2.5,5.5,0.9528082659162429,0.2505717085919634,0.9423430723780502,214.1826507804686,6882.0
2.5,5.75,0.9548641687618485,0.2474136992268322,0.9418758936176248,213.16409754137058,6911.0
2.5,6.0,0.956590317456249,0.2455624523576173,0.9415826819158561,213.07985701698652,6928.0
2.5,6.25,0.9580194907079164,0.24414679298704123,0.9412434898183787,212.07156618242357,6941.0
2.5,6.5,0.9592931592700465,0.24251333986714585,0.9409933684567622,212.08468139256703,6956.0
2.5,6.75,0.9603068250964377,0.2407709898725906,0.9408555863072084,211.44517230906558,6972.0
2.5,7.0,0.9612545623570494,0.2387019492540564,0.9406529777986415,211.12253924448606,6991.0
2.5,7.25,0.9621065842907723,0.23793967113143855,0.9404382430432603,210.58297177259988,6998.0
2.5,7.5,0.962959083299407,0.23641511488620282,0.9401999402310127,210.4615538693178,7012.0
2.5,7.75,0.9634727075555056,0.23543504301426554,0.9402038888251005,210.3898444221466,7021.0
2.5,8.0,0.9639357928583226,0.23489055864096697,0.940206817755959,210.00802635329552,7026.0
2.5,8.25,0.9643953315104136,0.2341282805183491,0.940177483023839,209.5713470715818,7033.0
2.5,8.5,0.9648756860458074,0.2336926930197103,0.9400725018384012,209.34275117979885,7037.0
2.5,8.75,0.9652646372461718,0.23271262114777302,0.939992833060337,209.0338253437667,7046.0
2.5,9.0,0.9656682005878304,0.23173254927583575,0.9399529791060504,209.10007012462856,7055.0
2.5,9.25,0.9660720236984347,0.23107916802787765,0.9398532688773048,209.17008926942907,7061.0
2.5,9.5,0.9664362180799804,0.23031688990525967,0.9397585850240101,209.1723546570025,7068.0
2.5,9.75,0.9667302617880827,0.23009909615594037,0.9397271473064135,209.04760831887688,7070.0
2.5,10.0,0.9669255677530718,0.2293368180333224,0.9397107956741454,208.89636678810606,7077.0
2.75,0.0,0.14825979090230929,0.9202874877491016,0.9006201160242053,213.1466749472183,732.0
2.75,0.25,0.2428022004631316,0.8532070129587281,0.9757628542759006,220.4837795269155,1348.0
2.75,0.5,0.34500621724930575,0.7783948600675161,0.9968330478981215,214.19300611933852,2035.0
2.75,0.75,0.44224924386849357,0.7060873352934771,1.0002127800293572,228.9225080769893,2699.0
2.75,1.0,0.5317643898536668,0.6325819448981814,0.9939541759967203,227.9840670921283,3374.0
2.75,1.25,0.6081829664408521,0.5659370576064466,0.9897160476041765,229.51365293226766,3986.0
2.75,1.5,0.6741979609309732,0.5097462702820429,0.9830834476978738,232.62611699874162,4502.0
2.75,1.75,0.7291518305574904,0.4641184797996297,0.9771160451179837,228.23054352942853,4921.0
2.75,2.0,0.7744828327287716,0.4231732549275836,0.971848483167007,225.20622952828094,5297.0
2.75,2.25,0.811417860086108,0.38897963628443866,0.9666889259178435,222.273054815806,5611.0
2.75,2.5,0.8409382125870536,0.35903299575302183,0.9626784966641312,223.60733340611773,5886.0
2.75,2.75,0.864796216488064,0.33812479581835997,0.9591966969914757,221.49007907866698,6078.0
2.75,3.0,0.8848187893031635,0.32146357399542635,0.9559180504716063,219.83121370961044,6231.0
2.75,3.25,0.900191567419251,0.3067624959163672,0.9537336825445933,218.97832341671818,6366.0
2.75,3.5,0.9130518821783675,0.2920614178373081,0.9513020746552074,217.1591846815858,6501.0
2.75,3.75,0.9230613569072387,0.2810628334966786,0.9500384649467234,215.02205123848256,6602.0
2.75,4.0,0.931256102888179,0.2716977022759447,0.9486264039880205,214.16455881343444,6688.0
2.75,4.25,0.9384780504171814,0.26516388979636285,0.9468478851639894,214.285137172328,6748.0
2.75,4.5,0.943842876201219,0.26037242731133614,0.9458703881052742,213.4015873181578,6792.0
2.75,4.75,0.9484246063242942,0.25514537732767073,0.9449246722890363,212.91736597213088,6840.0
2.75,5.0,0.9518044851446453,0.2505717085919634,0.9442614172391185,212.66177633332853,6882.0
2.75,5.25,0.9549594302793438,0.24795818360013067,0.9433631260408348,211.65020021305725,6906.0
2.75,5.5,0.9569818967825744,0.24480017423499945,0.943433537369573,211.22675015246892,6935.0
2.75,5.75,0.9590419195046157,0.24164216486986823,0.9429736034422105,210.0299973270468,6964.0
2.75,6.0,0.9607877973832534,0.23968202112599368,0.9426684090556499,209.89847178438274,6982.0
2.75,6.25,0.9622105054888617,0.2382663617554176,0.9423441804497078,208.90748297876434,6995.0
2.75,6.5,0.963495898652058,0.23641511488620282,0.9420882731674673,208.77612106901154,7012.0
2.75,6.75,0.9645161760316386,0.23467276489164757,0.9419481104705516,208.16390229517543,7028.0
2.75,7.0,0.9654659750916711,0.23260372427311338,0.9417449738400268,207.72067439986097,7047.0
2.75,7.25,0.9663235218205106,0.23173254927583575,0.9415282321757891,207.14891127192664,7055.0
2.75,7.5,0.9671770853000878,0.23020799303060002,0.9412902483854196,206.98764800013478,7069.0
2.75,7.75,0.9676951687279021,0.22922792115866275,0.9412946604300302,206.85279126569614,7078.0
2.75,8.0,0.9681589766017566,0.2286834367853643,0.9413006273686557,206.47335225562534,7083.0
2.75,8.25,0.9686281440303708,0.22792115866274643,0.9412638017579337,206.0535666484767,7090.0
2.75,8.5,0.9691085708666674,0.22737667428944786,0.9411604464015222,205.81189442082464,7095.0
2.75,8.75,0.9694982355443348,0.22639660241751058,0.9410822871974946,205.51613590272217,7104.0
2.75,9.0,0.9699022593086308,0.2254165305455733,0.941044001816104,205.581427460404,7113.0
2.75,9.25,0.9703099090003904,0.2247631492976152,0.9409497361255343,205.6510658370104,7119.0
2.75,9.5,0.9706738876864079,0.22400087117499723,0.9408573077959679,205.6432946792867,7126.0
2.75,9.75,0.9709679684400314,0.22378307742567793,0.9408304203208727,205.53386422260786,7128.0
2.75,10.0,0.9711633486274325,0.22302079930305996,0.9408177578066756,205.35947686724205,7135.0
3.0,0.0,0.14852197043216747,0.9200696939997822,0.9019871546497391,212.3177310005423,734.0
3.0,0.25,0.24333423880920196,0.8524447348361102,0.9769318204423486,219.60664867658429,1355.0
3.0,0.5,0.3457498925387451,0.7773058913209191,0.9980772063264912,213.57176726806628,2045.0
3.0,0.75,0.4432160278801199,0.7048894696722203,1.0015958320366087,228.0731668576075,2710.0
3.0,1.0,0.5330822265822557,0.6306218011543069,0.99515460236834,227.84729033376158,3392.0
3.0,1.25,0.6097094565888721,0.5637591201132528,0.9909374311737709,228.7491373061512,4006.0
3.0,1.5,0.6759792742136967,0.5069149515408908,0.9842647176140484,231.99762546335577,4528.0
3.0,1.75,0.7311461186251551,0.4609604704344985,0.9782608160426507,227.5690613077493,4950.0
3.0,2.0,0.7766541599252883,0.419797451813133,0.9729996358271483,223.93741900003704,5328.0
3.0,2.25,0.8136856536250404,0.3853860394206686,0.9678488260144475,220.87369956499163,5644.0
3.0,2.5,0.8433545454698335,0.3552216051399325,0.963783986065851,222.25114332657947,5921.0
